Date,ticker,open,high,low,close,volume
2024-08-26,CPNG,22.76,22.98,22.36,22.78,3884110
2024-08-27,CPNG,22.59,22.9599,22.49,22.6,3201860
2024-08-28,CPNG,22.55,22.65,21.85,21.91,3860369
2024-08-29,CPNG,22.13,22.4,22.02,22.03,3548673
2024-08-30,CPNG,22.17,22.37,21.83,22.15,3146382
2024-09-03,CPNG,21.99,22.15,21.93,22.0,5565381
2024-09-04,CPNG,22.2,23.94,21.95,23.54,14535896
2024-09-05,CPNG,23.49,23.99,22.8,23.33,8845869
2024-09-06,CPNG,23.05,23.38,21.91,22.0,7118547
2024-09-09,CPNG,22.5,22.99,22.18,22.41,4156472
2024-09-10,CPNG,22.45,23.01,22.18,23.0,6847274
2024-09-11,CPNG,22.97,23.7799,22.73,23.42,7737675
2024-09-12,CPNG,23.49,23.845,23.24,23.7,5548150
2024-09-13,CPNG,23.8,24.355,23.78,23.95,7824854
2024-09-16,CPNG,23.95,24.375,23.65,23.95,10605154
2024-09-17,CPNG,24.12,24.365,23.93,24.24,4759483
2024-09-18,CPNG,24.3,24.66,24.052,24.18,9381336
2024-09-19,CPNG,24.55,24.735,24.03,24.2,5131297
2024-09-20,CPNG,24.2,24.7,24.16,24.58,6293751
2024-09-23,CPNG,24.64,24.84,24.3,24.78,4919189
2024-09-24,CPNG,25.0,25.195,24.53,24.94,5360440
2024-09-25,CPNG,24.66,25.135,24.61,24.89,7617615
2024-09-26,CPNG,24.8,25.085,24.44,24.92,5782174
2024-09-27,CPNG,24.94,25.195,24.63,24.81,4131522
2024-09-30,CPNG,24.93,24.97,24.43,24.55,5474987
2024-10-01,CPNG,24.56,24.655,24.16,24.43,4440824
2024-10-02,CPNG,24.23,24.52,23.975,24.19,6550293
2024-10-03,CPNG,23.8,24.15,23.6,24.14,4524062
2024-10-04,CPNG,24.34,24.715,24.18,24.59,5199421
2024-10-07,CPNG,25.45,26.28,25.4,25.8,16639582
2024-10-08,CPNG,25.54,26.0,25.44,25.7,5079810
2024-10-09,CPNG,25.54,25.905,25.47,25.64,4536249
2024-10-10,CPNG,25.67,25.88,25.4,25.53,5700737
2024-10-11,CPNG,25.79,26.0,25.455,25.7,7503292
2024-10-14,CPNG,25.65,25.918,25.51,25.64,4361921
2024-10-15,CPNG,25.38,25.53,25.0746,25.18,5596609
2024-10-16,CPNG,25.19,25.42,24.95,25.38,4029786
2024-10-17,CPNG,25.45,25.62,25.22,25.31,5267057
2024-10-18,CPNG,25.3,25.415,25.07,25.13,3709172
2024-10-21,CPNG,24.98,25.07,24.62,25.05,6385298
2024-10-22,CPNG,24.93,25.065,24.65,24.98,4270786
2024-10-23,CPNG,25.0,26.1,25.0,25.39,9816896
2024-10-24,CPNG,25.4,25.74,25.28,25.61,5523080
2024-10-25,CPNG,25.73,25.98,25.6,25.67,3734770
2024-10-28,CPNG,25.8,26.27,25.8,25.95,4863738
2024-10-29,CPNG,25.83,26.225,25.69,26.0,4378474
2024-10-30,CPNG,25.89,26.445,25.86,26.24,4442328
2024-10-31,CPNG,26.17,26.17,25.47,25.79,5294754
2024-11-01,CPNG,25.96,26.02,25.21,25.4,6458210
2024-11-04,CPNG,25.36,25.819,25.27,25.7,6693828
2024-11-05,CPNG,25.7,26.91,25.7,26.89,13929962
2024-11-06,CPNG,24.0,24.22,22.95,24.0,30680946
2024-11-07,CPNG,24.27,25.12,24.0,25.11,16748906
2024-11-08,CPNG,24.695,24.9,23.62,24.17,14216546
2024-11-11,CPNG,23.68,24.25,23.615,24.1,12288509
2024-11-12,CPNG,24.195,24.7,24.09,24.51,10695011
2024-11-13,CPNG,24.85,26.075,24.72,25.9,11009499
2024-11-14,CPNG,25.81,26.045,25.3,25.33,11767942
2024-11-15,CPNG,24.9122,25.1493,24.2901,24.48,7610886
2024-11-18,CPNG,24.425,24.515,23.895,24.36,5238488
2024-11-19,CPNG,24.0112,24.445,23.95,24.19,7046971
2024-11-20,CPNG,24.22,24.27,23.825,23.97,7189356
2024-11-21,CPNG,24.09,24.25,23.84,24.0,8133336
2024-11-22,CPNG,24.16,24.36,23.805,24.32,13137389
2024-11-25,CPNG,24.6,25.115,24.58,25.0,5831863
2024-11-26,CPNG,24.9,25.5791,24.73,25.21,4689736
2024-11-27,CPNG,25.41,25.69,25.25,25.47,6215435
2024-11-29,CPNG,25.08,25.49,25.08,25.36,2561773
2024-12-02,CPNG,25.33,25.45,24.6625,24.85,7342972
2024-12-03,CPNG,23.22,24.06,22.405,23.92,34791189
2024-12-04,CPNG,24.04,24.11,23.4708,23.87,8473684
2024-12-05,CPNG,23.83,24.1906,23.69,24.03,6691197
2024-12-06,CPNG,24.05,24.05,23.68,23.9,5117521
2024-12-09,CPNG,23.84,24.09,23.35,23.43,5350757
2024-12-10,CPNG,23.5,23.81,23.4,23.72,7174469
2024-12-11,CPNG,23.87,23.955,23.515,23.89,6155408
2024-12-12,CPNG,23.76,24.58,23.75,24.32,7928693
2024-12-13,CPNG,24.27,24.39,23.66,23.89,6092863
2024-12-16,CPNG,23.94,24.15,23.57,23.6,5697497
2024-12-17,CPNG,23.3,23.695,23.26,23.52,13776947
2024-12-18,CPNG,23.5,23.59,22.54,22.56,6256476
2024-12-19,CPNG,22.76,23.125,22.65,22.73,6011779
2024-12-20,CPNG,22.4,23.075,22.2175,22.94,4770021
2024-12-23,CPNG,22.9,23.095,22.79,22.8,4187223
2024-12-24,CPNG,22.8,23.07,22.66,22.86,2556966
2024-12-26,CPNG,22.62,22.92,22.535,22.82,4925054
2024-12-27,CPNG,22.64,22.79,22.305,22.52,6435204
2024-12-30,CPNG,22.25,22.38,22.0302,22.22,3452733
2024-12-31,CPNG,22.11,22.345,21.98,21.98,3798453
2025-01-02,CPNG,22.065,22.54,21.79,22.29,6513362
2025-01-03,CPNG,22.41,22.71,22.27,22.42,6724639
2025-01-06,CPNG,22.6,22.8,21.945,22.23,9186702
2025-01-07,CPNG,22.29,22.915,22.29,22.75,4830843
2025-01-08,CPNG,22.63,23.0,22.27,22.28,5876673
2025-01-10,CPNG,21.8339,22.05,21.34,21.34,8801740
2025-01-13,CPNG,21.23,21.83,21.165,21.8,5662090
2025-01-14,CPNG,21.94,22.42,21.75,21.97,6418153
2025-01-15,CPNG,22.11,22.475,22.005,22.34,6025593
2025-01-16,CPNG,22.27,22.46,22.155,22.32,3727986
2025-01-17,CPNG,22.5,22.5679,22.05,22.06,5499131
2025-01-21,CPNG,22.35,22.4,21.79,22.19,6545690
2025-01-22,CPNG,22.3,22.455,22.11,22.25,3688717
2025-01-23,CPNG,22.15,22.18,21.87,22.0,7224452
2025-01-24,CPNG,22.15,22.85,21.96,22.56,6393459
2025-01-27,CPNG,22.21,22.83,22.17,22.7,6373701
2025-01-28,CPNG,22.97,23.2458,22.67,23.15,4921625
2025-01-29,CPNG,23.25,23.265,22.842,23.0,3801707
2025-01-30,CPNG,23.2,23.61,23.19,23.6,7148768
2025-01-31,CPNG,23.62,23.79,23.415,23.51,7890454
2025-02-03,CPNG,22.91,23.765,22.7501,23.58,6159986
2025-02-04,CPNG,23.7,24.07,23.625,23.71,4258491
2025-02-05,CPNG,23.64,24.14,23.525,24.01,8703064
2025-02-06,CPNG,24.16,24.29,23.68,23.86,8182883
2025-02-07,CPNG,23.958,24.04,23.64,23.65,8399885
2025-02-10,CPNG,23.81,23.965,23.58,23.76,9891449
2025-02-11,CPNG,23.725,24.01,23.61,23.83,19776732
2025-02-12,CPNG,23.7,23.78,23.175,23.63,8498439
2025-02-13,CPNG,23.61,25.03,23.59,25.0,18207010
2025-02-14,CPNG,25.06,25.38,24.98,25.34,8736549
2025-02-18,CPNG,25.03,25.67,25.0,25.51,10911134
2025-02-19,CPNG,25.375,25.655,25.13,25.52,6548716
2025-02-20,CPNG,25.44,25.65,25.07,25.13,6831842
2025-02-21,CPNG,25.25,25.43,24.695,24.82,7701488
2025-02-24,CPNG,24.91,25.07,24.405,24.63,10328562
2025-02-25,CPNG,24.67,24.83,23.755,24.17,22109095
2025-02-26,CPNG,25.48,25.8,23.47,25.01,16090557
2025-02-27,CPNG,24.99,25.0,23.68,23.69,12487512
2025-02-28,CPNG,23.57,23.76,23.2,23.7,7173167
2025-03-03,CPNG,23.78,24.375,23.7,23.81,10773951
2025-03-04,CPNG,23.445,23.73,22.66,23.36,9325442
2025-03-05,CPNG,23.33,23.995,23.27,23.98,8121147
2025-03-06,CPNG,23.665,24.07,22.87,23.17,5155675
2025-03-07,CPNG,23.12,23.15,21.9802,22.75,7307724
2025-03-10,CPNG,22.285,22.455,21.745,21.91,7231611
2025-03-11,CPNG,21.96,22.17,21.44,21.98,17738493
2025-03-12,CPNG,22.49,22.62,22.06,22.27,8072872
2025-03-13,CPNG,22.29,22.575,22.09,22.18,5462396
2025-03-14,CPNG,22.34,22.7,22.23,22.51,5532260
2025-03-17,CPNG,22.5,23.75,22.32,23.52,11805204
2025-03-18,CPNG,23.41,23.45,22.755,22.86,6522613
2025-03-19,CPNG,23.0,23.63,22.67,23.54,5412815
2025-03-20,CPNG,23.13,23.68,23.0,23.31,3729647
2025-03-21,CPNG,23.03,23.42,22.79,23.34,5692919
2025-03-24,CPNG,23.81,23.84,23.31,23.59,5413484
2025-03-25,CPNG,23.59,23.75,23.27,23.4,4801103
2025-03-26,CPNG,23.46,23.65,23.17,23.58,7685692
2025-03-27,CPNG,23.56,24.07,23.385,23.52,7658965
2025-03-28,CPNG,23.415,23.415,22.29,22.36,7412430
2025-03-31,CPNG,21.95,22.0,21.48,21.93,11726508
2025-04-01,CPNG,21.81,22.43,21.65,22.18,6657123
2025-04-02,CPNG,21.91,22.54,21.72,22.49,6397773
2025-04-03,CPNG,21.455,21.8,21.11,21.46,11797085
2025-04-04,CPNG,20.83,20.87,19.621,20.06,13877456
2025-04-07,CPNG,19.2,20.7,19.02,19.76,16783099
2025-04-08,CPNG,20.5837,21.27,19.585,19.82,10596707
2025-04-09,CPNG,19.64,21.97,19.115,21.84,17497117
2025-04-10,CPNG,21.32,21.5,20.359,21.0,6136837
2025-04-11,CPNG,21.005,21.89,20.92,21.65,7584142
2025-04-14,CPNG,21.99,22.08,21.51,21.53,5922902
2025-04-15,CPNG,21.5,21.54,21.15,21.48,6586761
2025-04-16,CPNG,21.1,21.76,21.005,21.23,3489078
2025-04-17,CPNG,21.25,21.605,21.23,21.39,4111185
2025-04-21,CPNG,21.38,21.515,20.905,21.13,3906275
2025-04-22,CPNG,21.46,21.96,21.35,21.68,3807999
2025-04-23,CPNG,22.39,22.93,22.285,22.57,8082970
2025-04-24,CPNG,22.65,23.325,22.49,23.24,8464703
2025-04-25,CPNG,23.19,23.475,22.93,23.44,3910183
2025-04-28,CPNG,23.39,23.6,23.1,23.42,4467516
2025-04-29,CPNG,23.35,23.62,23.31,23.55,4195094
2025-04-30,CPNG,23.12,23.435,22.765,23.37,5045412
2025-05-01,CPNG,23.82,23.89,23.29,23.47,6484546
2025-05-02,CPNG,23.76,24.14,23.65,24.1,5620695
2025-05-05,CPNG,23.89,24.1899,23.845,23.99,5819050
2025-05-06,CPNG,23.7,24.0988,23.53,24.0,5987693
2025-05-07,CPNG,23.815,27.025,23.42,26.6,32286454
2025-05-08,CPNG,25.9,26.51,25.6,25.63,27325353
2025-05-09,CPNG,24.91,26.235,24.91,26.0,14837806
2025-05-12,CPNG,26.53,26.53,25.79,26.14,8769354
2025-05-13,CPNG,25.97,26.785,25.66,26.56,25866900
2025-05-14,CPNG,26.595,26.93,26.34,26.91,15986214
2025-05-15,CPNG,26.78,27.075,26.31,26.84,15211642
2025-05-16,CPNG,27.1,27.73,26.92,27.24,19873669
2025-05-19,CPNG,26.8053,27.325,26.8053,27.16,10939496
2025-05-20,CPNG,27.07,27.345,26.91,27.12,6968293
2025-05-21,CPNG,27.18,27.61,27.05,27.38,13946649
2025-05-22,CPNG,27.22,27.435,27.04,27.28,9885867
2025-05-23,CPNG,27.03,27.645,26.9,27.45,8713288
2025-05-27,CPNG,27.89,28.545,27.75,28.45,14959520
2025-05-28,CPNG,28.42,28.61,28.19,28.3,6281711
2025-05-29,CPNG,28.43,28.48,27.67,27.89,9813404
2025-05-30,CPNG,28.03,28.1844,27.7031,28.05,6378019
