Date,ticker,open,high,low,close,volume
2024-08-22,IJH,61.04,61.25,60.53,60.64,6953493
2024-08-23,IJH,61.06,62.135,60.95,61.96,9246617
2024-08-26,IJH,62.29,62.42,61.7168,61.77,5306485
2024-08-27,IJH,61.5,61.64,61.27,61.53,6120354
2024-08-28,IJH,61.3,61.565,60.945,61.25,4124815
2024-08-29,IJH,61.55,61.945,61.05,61.41,5157324
2024-08-30,IJH,61.65,61.9,61.11,61.89,5201767
2024-09-03,IJH,61.35,61.685,60.095,60.29,8719934
2024-09-04,IJH,60.06,60.54,59.92,60.09,9199704
2024-09-05,IJH,60.12,60.24,59.495,59.68,6770215
2024-09-06,IJH,59.71,60.095,58.76,58.89,7316921
2024-09-09,IJH,59.03,59.529,58.93,59.13,8900992
2024-09-10,IJH,59.19,59.24,58.54,59.0,6593146
2024-09-11,IJH,58.81,59.305,57.92,59.24,10200308
2024-09-12,IJH,59.37,59.88,59.02,59.74,6598121
2024-09-13,IJH,60.24,60.86,60.15,60.81,6046510
2024-09-16,IJH,61.0,61.28,60.805,61.22,5561358
2024-09-17,IJH,61.55,61.94,61.295,61.53,7568363
2024-09-18,IJH,61.56,62.619,61.35,61.59,11061515
2024-09-19,IJH,62.79,62.79,62.07,62.65,6281965
2024-09-20,IJH,62.45,62.45,61.9337,62.2,9012378
2024-09-23,IJH,62.46,62.6599,62.19,62.54,8227327
2024-09-24,IJH,62.66,62.835,62.4,62.53,5670395
2024-09-25,IJH,62.31,62.37,61.55,61.66,5986875
2024-09-26,IJH,62.28,62.57,61.975,62.16,11220759
2024-09-27,IJH,62.58,62.82,62.025,62.27,8363984
2024-09-30,IJH,62.1,62.41,61.74,62.32,9545880
2024-10-01,IJH,62.26,62.27,61.344678,61.83,13104235
2024-10-02,IJH,61.69,62.12,61.47,61.88,5452603
2024-10-03,IJH,61.6,61.825,61.22,61.68,6870366
2024-10-04,IJH,62.43,62.52,61.835,62.28,6158013
2024-10-07,IJH,62.11,62.12,61.48,61.85,6748061
