Date,ticker,open,high,low,close,volume
2023-01-03,VOO,343.079,344.887,337.26,339.979,5103302.2735839
2023-01-04,VOO,342.029,344.422,339.212,342.426,3210928.2486526
2023-01-05,VOO,340.697,340.766,338.103,338.687,3311248.6849724
2023-01-06,VOO,341.534,347.439,338.765,346.391,3566797.0609931
2023-01-09,VOO,348.469,351.384,346.032,346.138,3886486.031829
2023-01-10,VOO,345.661,348.683,344.807,348.607,3598650.1455238
2023-01-11,VOO,350.102,353.113,349.373,353.054,5878678.1239621
2023-01-12,VOO,354.055,355.678,350.285,354.375,4883130.7720347
2023-01-13,VOO,351.336,356.241,351.131,355.755,3103941.1270693
2023-01-17,VOO,355.716,357.202,354.433,355.21,5087519.8536064
2023-01-18,VOO,356.182,357.143,349.295,349.441,4047574.6014257
2023-01-19,VOO,347.528,349.076,345.671,346.924,3618372.2511874
2023-01-20,VOO,348.197,353.501,346.672,353.307,3361201.4699821
2023-01-23,VOO,354.084,359.417,353.248,357.612,3338781.1891988
2023-01-24,VOO,356.085,358.067,354.968,357.232,2781951.3468505
2023-01-25,VOO,353.374,357.63,351.316,357.357,3151833.992806
2023-01-26,VOO,359.863,361.419,357.095,361.175,3562840.9041884
2023-01-27,VOO,360.281,364.351,360.156,362.205,5712927.1983497
2023-01-30,VOO,359.562,361.642,357.34,357.676,3377190.8083872
2023-01-31,VOO,358.067,362.856,357.795,362.758,4304815.3848851
2023-02-01,VOO,361.786,369.287,359.184,366.732,5087199.6962382
2023-02-02,VOO,370.344,373.414,368.549,371.988,5361272.9334873
2023-02-03,VOO,367.413,372.239,366.983,368.013,6663091.4712408
2023-02-06,VOO,365.803,367.121,364.295,365.886,2964902.2380869
2023-02-07,VOO,365.043,371.799,363.904,370.606,4637271.5315452
2023-02-08,VOO,368.83,370.035,365.955,366.548,3007526.4047535
2023-02-09,VOO,370.073,370.102,362.281,363.409,3425699.2821825
2023-02-10,VOO,362.331,364.652,361.554,364.295,3352598.3988353
2023-02-13,VOO,364.904,368.587,364.468,368.5,3068363.5108395
2023-02-14,VOO,367.151,370.511,364.711,368.364,4856959.1939847
2023-02-15,VOO,366.362,369.646,365.566,369.597,2914997.8369881
2023-02-16,VOO,364.915,368.577,364.36,364.458,3168117.7524566
2023-02-17,VOO,362.505,363.74,360.701,363.517,3382063.1711655
2023-02-21,VOO,359.807,360.716,355.998,356.3,3200725.4201094
2023-02-22,VOO,356.678,358.057,354.405,355.851,3986014.8250099
2023-02-23,VOO,358.514,358.999,353.715,357.64,2951617.251471
2023-02-24,VOO,352.918,354.588,351.384,353.812,4174406.3326172
2023-02-27,VOO,356.98,358.222,354.165,355.037,3397320.5742367
2023-02-28,VOO,354.569,356.366,353.637,353.696,3111188.4192643
2023-03-01,VOO,352.948,354.084,351.112,352.403,3875575.9746299
2023-03-02,VOO,350.489,355.88,350.218,355.037,2811222.5835368
2023-03-03,VOO,356.785,361.04,356.211,360.661,5058279.5002676
2023-03-06,VOO,361.612,363.73,360.681,361.097,2716010.2528805
2023-03-07,VOO,361.001,361.253,354.933,355.511,3650556.8169804
2023-03-08,VOO,355.638,356.793,354.016,356.067,2991832.5170387
2023-03-09,VOO,356.843,358.329,348.587,349.547,4539470.14693
2023-03-10,VOO,349.051,350.907,343.04,344.534,8606573.3183754
2023-03-13,VOO,340.726,348.411,339.755,343.952,6669457.5585893
2023-03-14,VOO,348.615,351.171,345.458,349.663,4940111.5774727
2023-03-15,VOO,344.321,347.643,342.481,347.508,6805035.4537707
2023-03-16,VOO,345.371,353.841,344.836,353.453,5198534.1636935
2023-03-17,VOO,352.383,353.384,348.167,349.587,5342723.3655809
2023-03-20,VOO,350.16,353.18,349.529,352.743,3191024.9606842
2023-03-21,VOO,355.94,357.874,354.443,357.357,4238872.2320253
2023-03-22,VOO,357.262,360.6,351.316,351.432,4215412.2118788
2023-03-23,VOO,354.055,357.751,349.82,352.268,4928151.4864612
2023-03-24,VOO,351.124,354.684,348.919,354.614,3835297.0891982
2023-03-27,VOO,356.728,357.413,354.46,355.2,4249337.3188252
2023-03-28,VOO,354.595,355.24,352.784,354.576,2474531.4949459
2023-03-29,VOO,358.36,359.862,357.28,359.618,3727779.9494362
2023-03-30,VOO,362.097,362.341,360.022,361.765,3400398.7066948
2023-03-31,VOO,362.634,367.081,362.507,366.818,4264765.8930517
2023-04-03,VOO,366.359,368.612,365.989,368.272,3614212.9713786
2023-04-04,VOO,368.885,369.091,364.925,366.194,2781713.8029136
2023-04-05,VOO,365.491,366.184,363.716,365.306,3309146.7227639
2023-04-06,VOO,364.477,366.929,363.551,366.701,3153813.2030483
2023-04-10,VOO,364.358,367.131,363.786,367.101,2738489.3947827
2023-04-11,VOO,367.628,368.466,366.447,367.151,3146409.0457578
2023-04-12,VOO,369.091,369.305,365.11,365.686,3715583.9019249
2023-04-13,VOO,366.661,370.815,366.209,370.427,2748488.3903592
2023-04-14,VOO,369.94,371.949,367.451,369.667,3056857.9060453
2023-04-17,VOO,369.52,370.964,368.389,370.924,2789634.6723716
2023-04-18,VOO,372.446,372.519,369.91,371.178,3095421.6524423
2023-04-19,VOO,369.412,371.949,369.355,371.158,2738688.2879583
2023-04-20,VOO,368.486,370.721,367.668,369.061,3027659.567686
2023-04-21,VOO,369.363,369.774,367.549,369.276,2831978.414328
2023-04-24,VOO,369.168,370.134,367.949,369.764,2368646.5094911
2023-04-25,VOO,367.901,368.408,363.842,363.92,3891158.390539
2023-04-26,VOO,364.467,365.463,361.852,362.302,3861906.7406068
2023-04-27,VOO,364.691,369.803,364.477,369.49,4410893.9394482
2023-04-28,VOO,368.74,372.719,368.701,372.652,3472333.447249
2023-05-01,VOO,372.339,374.202,372.133,372.397,3146712.511634
2023-05-02,VOO,371.686,371.734,365.453,368.222,4420339.3148451
2023-05-03,VOO,368.612,370.845,365.383,365.657,5652091.9280299
2023-05-04,VOO,364.642,364.906,361.794,362.984,4533005.1222771
2023-05-05,VOO,366.496,370.741,366.194,369.647,3218577.5370545
2023-05-08,VOO,370.076,370.281,368.583,369.851,3032216.6819418
2023-05-09,VOO,368.418,369.266,368.047,368.252,2328330.657748
2023-05-10,VOO,370.924,371.461,366.398,369.86,3601552.49805
2023-05-11,VOO,369.158,369.558,367.404,369.345,2744133.2449466
2023-05-12,VOO,370.506,370.661,366.589,368.846,2594853.6644168
2023-05-15,VOO,369.422,370.496,367.638,370.124,3980489.1074022
2023-05-16,VOO,369.081,369.95,367.638,367.677,2335063.2942651
2023-05-17,VOO,369.53,372.69,367.997,372.064,3303928.3399602
2023-05-18,VOO,371.88,376.085,371.627,375.704,3424878.9708571
2023-05-19,VOO,376.523,377.03,374.006,375.109,3741081.1868616
2023-05-22,VOO,375.197,376.729,374.036,375.313,2854231.8951015
2023-05-23,VOO,373.763,374.659,370.731,371.118,2960088.1743248
2023-05-24,VOO,369.588,369.92,367.306,368.339,3702685.5769635
2023-05-25,VOO,371.617,372.875,369.598,371.547,3399506.7630721
2023-05-26,VOO,372.251,377.059,372.148,376.378,3119538.9878203
2023-05-30,VOO,378.221,378.708,375.293,376.494,4068545.4726299
2023-05-31,VOO,374.857,375.684,373.012,374.445,4311417.6201831
2023-06-01,VOO,374.748,379.011,373.549,378.034,3653436.9611009
2023-06-02,VOO,380.483,384.266,379.957,383.585,7554764.5341605
2023-06-05,VOO,383.859,385.058,382.151,382.844,3568957.5973667
2023-06-06,VOO,382.404,384.103,381.78,383.634,2967673.7960074
2023-06-07,VOO,383.984,385.049,381.908,382.374,4042342.8345756
2023-06-08,VOO,382.316,385.019,381.664,384.668,3547629.8925602
2023-06-09,VOO,385.332,387.165,384.386,385.312,3140121.3558295
2023-06-12,VOO,386.238,388.877,385.575,388.852,3893021.219921
2023-06-13,VOO,390.177,391.964,389.574,391.418,4011783.0006635
2023-06-14,VOO,391.73,393.51,388.658,391.721,5291458.6169476
2023-06-15,VOO,391.135,397.895,391.027,396.743,5418284.7983058
2023-06-16,VOO,398.634,398.703,394.929,395.279,5271576.4759433
2023-06-20,VOO,393.563,394.373,391.389,393.456,4353998.1885497
2023-06-21,VOO,392.413,393.144,390.813,391.3,3509893.5007649
2023-06-22,VOO,390.432,392.812,390.11,392.724,3220245.5741511
2023-06-23,VOO,389.506,391.408,389.115,389.779,4321627.8116059
2023-06-26,VOO,389.224,390.997,387.946,388.169,3332690.9587338
2023-06-27,VOO,388.987,393.017,388.589,392.471,4410877.5358873
2023-06-28,VOO,391.476,393.558,390.853,392.647,4429650.3860874
