Date,ticker,open,high,low,close,volume
2023-11-08,VGK,58.04,58.25,57.86,58.07,3490389
2023-11-09,VGK,58.58,58.71,58.02,58.06,4082209
2023-11-10,VGK,57.99,58.335,57.515,58.33,3989428
2023-11-13,VGK,58.06,58.55,57.98,58.48,1316281
2023-11-14,VGK,59.69,60.29,59.69,60.21,2714664
2023-11-15,VGK,60.33,60.4701,60.17,60.2,1331047
2023-11-16,VGK,60.07,60.335,59.88,60.07,1708613
2023-11-17,VGK,60.65,60.91,60.5,60.9,1406987
2023-11-20,VGK,60.9,61.285,60.89,61.18,1746336
2023-11-21,VGK,61.09,61.14,60.815,60.92,1817084
2023-11-22,VGK,60.94,61.04,60.67,61.02,1832576
2023-11-24,VGK,61.33,61.68,61.3138,61.67,1090450
2023-11-27,VGK,61.5,61.57,61.3,61.48,2536513
2023-11-28,VGK,61.32,61.65,61.235,61.48,2072615
2023-11-29,VGK,61.76,61.99,61.57,61.76,1385795
2023-11-30,VGK,61.66,61.79,61.42,61.62,2138015
2023-12-01,VGK,61.59,62.315,61.58,62.21,2801742
2023-12-04,VGK,61.695,61.965,61.594,61.87,1947826
2023-12-05,VGK,61.8,62.0,61.68,61.81,2217711
2023-12-06,VGK,62.23,62.34,61.8,61.82,2993227
2023-12-07,VGK,61.92,62.16,61.7,62.04,2710860
2023-12-08,VGK,62.02,62.45,61.97,62.38,1396613
2023-12-11,VGK,62.25,62.505,62.21,62.47,1122582
2023-12-12,VGK,62.41,62.6,62.215,62.58,1990110
2023-12-13,VGK,62.68,63.48,62.295,63.46,2866158
2023-12-14,VGK,64.02,64.44,63.845,64.19,6150595
2023-12-15,VGK,63.74,63.8958,63.44,63.48,2833647
2023-12-18,VGK,63.34,63.35,63.05,63.21,2393364
2023-12-19,VGK,63.56,63.89,63.5598,63.87,2910977
2023-12-20,VGK,63.69,63.94,63.1,63.12,3493803
2023-12-21,VGK,63.84,64.065,63.6,64.06,1573892
2023-12-22,VGK,64.19,64.34,63.905,64.1,1578514
2023-12-26,VGK,64.25,64.61,64.19,64.5,1281782
2023-12-27,VGK,64.5,64.915,64.5,64.86,2176761
2023-12-28,VGK,64.65,64.8,64.385,64.42,1673080
2023-12-29,VGK,64.55,64.735,64.33,64.48,1839406
2024-01-02,VGK,63.77,63.955,63.6,63.67,2169313
2024-01-03,VGK,62.97,63.3,62.805,63.13,2674744
2024-01-04,VGK,63.24,63.7852,63.24,63.49,4094165
2024-01-05,VGK,63.25,63.9,63.17,63.37,2306641
2024-01-08,VGK,63.6,64.09,63.55,64.09,1941918
2024-01-09,VGK,63.46,63.635,63.355,63.45,2049575
2024-01-10,VGK,63.52,63.8,63.4,63.72,2734576
2024-01-11,VGK,63.69,63.79,62.895,63.44,2367711
2024-01-12,VGK,63.82,63.965,63.51,63.62,2008161
2024-01-16,VGK,62.6,62.74,62.27,62.41,2734284
2024-01-17,VGK,61.66,61.94,61.4,61.92,1931280
2024-01-18,VGK,62.17,62.475,62.015,62.47,2662920
2024-01-19,VGK,62.19,62.5,61.945,62.49,2446337
2024-01-22,VGK,62.63,62.79,62.515,62.6,1619588
2024-01-23,VGK,62.35,62.48,62.135,62.45,1838643
2024-01-24,VGK,63.47,63.52,63.04,63.07,3173277
2024-01-25,VGK,63.24,63.37,62.97,63.36,2864108
2024-01-26,VGK,64.01,64.08,63.87,63.93,2943315
2024-01-29,VGK,63.74,64.2,63.645,64.14,1773185
2024-01-30,VGK,64.13,64.24,63.905,64.17,2304604
2024-01-31,VGK,64.4,64.55,63.59,63.69,3286031
2024-02-01,VGK,63.87,64.35,63.675,64.32,3021020
2024-02-02,VGK,63.77,63.83,63.43,63.7,2062814
2024-02-05,VGK,63.27,63.45,62.9701,63.33,1767411
2024-02-06,VGK,63.39,63.84,63.36,63.84,1626110
2024-02-07,VGK,63.69,63.77,63.51,63.63,4268818
2024-02-08,VGK,63.66,63.705,63.5,63.63,1480829
2024-02-09,VGK,63.61,63.87,63.43,63.85,1181083
2024-02-12,VGK,63.77,64.0511,63.76,63.9,1259783
2024-02-13,VGK,62.96,63.015,62.4642,62.66,5137239
2024-02-14,VGK,63.22,63.56,63.175,63.54,2582866
2024-02-15,VGK,63.85,64.25,63.85,64.24,2970076
2024-02-16,VGK,64.29,64.595,64.1,64.34,3265230
2024-02-20,VGK,64.73,64.795,64.475,64.67,2903048
2024-02-21,VGK,64.49,64.775,64.41,64.75,3111879
2024-02-22,VGK,65.18,65.43,65.0857,65.4,2086501
2024-02-23,VGK,65.48,65.56,65.355,65.48,1449810
2024-02-26,VGK,65.52,65.52,65.265,65.41,3237246
2024-02-27,VGK,65.38,65.59,65.33,65.52,1203449
2024-02-28,VGK,65.17,65.3062,65.11,65.19,989349
2024-02-29,VGK,65.45,65.52,64.89,65.22,1323937
2024-03-01,VGK,65.41,65.78,65.05,65.77,4449486
2024-03-04,VGK,65.56,65.7979,65.515,65.68,2826968
2024-03-05,VGK,65.57,65.79,65.205,65.41,1608601
2024-03-06,VGK,66.03,66.255,65.87,66.11,3056673
2024-03-07,VGK,66.72,67.225,66.72,67.14,2277691
2024-03-08,VGK,67.27,67.35,66.745,66.84,2969302
2024-03-11,VGK,66.73,66.8775,66.45,66.85,1747033
2024-03-12,VGK,67.04,67.5,66.76,67.5,1309911
2024-03-13,VGK,67.61,67.78,67.51,67.62,1450383
2024-03-14,VGK,67.58,67.6,66.845,67.12,1541642
2024-03-15,VGK,66.85,66.92,66.4822,66.69,2153690
2024-03-18,VGK,66.65,66.65,66.275,66.3,1092861
2024-03-19,VGK,66.31,66.61,66.19,66.41,1196420
2024-03-20,VGK,66.38,67.24,66.345,67.21,2782386
2024-03-21,VGK,67.12,67.25,67.035,67.04,1990854
